MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,CentralAir_N,CentralAir_Y,CentralAir_nan,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleType_nan
120,3,44.0,6442,1,0,4,8,5,2006,2006,178.0,2,4,2,2,1,2,24,0,1346,1370,1,1370,0,0,1370,0,0,2,0,2,1,2,6,1,2,2006.0,1,2,484,4,120,49,0,0,0,0,0,10,2007,4,202500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
70,4,50.0,10300,1,0,4,7,6,1921,1950,0.0,3,4,0,3,3,3,0,0,576,576,1,902,808,0,1710,0,0,2,0,3,1,3,9,0,5,1990.0,2,2,480,4,12,11,64,0,0,0,0,4,2010,4,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,9375,1,3,4,7,5,1997,1998,573.0,3,4,2,2,3,3,739,0,318,1057,1,1057,977,0,2034,1,0,2,1,3,1,2,8,0,5,1998.0,1,2,645,4,576,36,0,0,0,0,0,2,2009,4,219500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,76.0,9591,1,3,4,8,5,2004,2005,344.0,2,4,2,0,3,0,0,0,1143,1143,1,1143,1330,0,2473,0,0,2,1,4,1,2,9,1,2,2004.0,1,3,852,4,192,151,0,0,0,0,0,10,2007,4,317000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,19900,1,3,4,7,5,1970,1989,287.0,3,4,1,2,3,1,912,0,1035,1947,1,2207,0,0,2207,1,0,2,0,3,1,3,7,1,2,1970.0,1,2,576,4,301,0,0,0,0,0,0,7,2010,4,180000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,72.0,10665,1,0,4,7,5,2003,2003,167.0,2,4,2,2,3,0,1013,0,440,1453,1,1479,0,0,1479,1,0,2,0,3,1,2,7,0,5,2003.0,1,2,558,4,144,29,0,0,0,0,0,6,2007,4,226000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,4,47.0,4608,1,3,0,4,6,1945,1950,0.0,3,2,1,3,3,3,0,0,747,747,1,747,0,0,747,0,0,1,0,2,1,3,4,0,5,1945.0,2,1,220,4,0,0,0,0,0,0,0,6,2010,4,80000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,3,81.0,15593,1,3,0,7,4,1953,1953,0.0,2,4,1,3,3,3,603,0,701,1304,2,1304,983,0,2287,0,0,2,0,3,1,3,7,1,4,1953.0,0,2,667,4,0,21,114,0,0,0,0,7,2006,4,225000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,95.0,13651,1,0,4,7,6,1973,1973,1115.0,3,2,1,2,3,1,1880,0,343,2223,1,2223,0,0,2223,1,0,2,0,3,1,3,8,2,2,1973.0,0,2,516,4,300,0,0,0,0,0,0,2,2007,4,244000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,7599,1,3,0,4,6,1982,2006,0.0,3,4,1,3,3,3,565,0,280,845,1,845,0,0,845,1,0,1,0,2,1,3,4,0,5,1987.0,2,2,360,4,0,0,0,0,0,0,0,6,2007,4,129500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,74.0,10141,1,0,0,7,5,1998,1998,40.0,3,4,2,2,3,3,0,0,832,832,1,885,833,0,1718,0,0,2,1,3,1,3,7,1,4,1998.0,0,2,427,4,0,94,0,0,291,0,0,12,2009,4,185000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,85.0,10200,1,3,4,5,7,1954,2003,104.0,3,4,1,3,3,3,320,362,404,1086,1,1086,0,0,1086,1,0,1,0,3,1,3,6,0,5,1989.0,2,2,490,4,0,0,0,0,0,0,0,5,2010,4,144900,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,60.0,5790,1,3,0,3,6,1915,1950,0.0,2,2,1,1,3,3,0,0,840,840,1,840,765,0,1605,0,0,2,0,3,2,3,8,0,5,1915.0,2,1,379,4,0,0,202,0,0,0,0,5,2010,4,107400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
180,4,21.0,1596,1,3,4,4,5,1973,1973,0.0,3,4,1,2,3,1,462,0,0,462,1,526,462,0,988,1,0,1,0,2,1,3,5,0,5,1973.0,2,1,297,4,120,101,0,0,0,0,0,11,2009,4,91000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,8475,1,0,4,4,7,1956,1956,0.0,3,4,1,3,3,3,228,0,724,952,1,952,0,0,952,0,0,1,0,2,1,3,4,0,5,1956.0,2,1,283,4,0,0,0,0,0,0,0,4,2008,4,135750,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,50.0,8635,1,3,4,5,5,1948,2001,0.0,3,4,1,3,3,3,336,41,295,672,1,1072,213,0,1285,1,0,1,0,2,1,3,6,0,5,1948.0,2,1,240,4,0,0,0,0,0,0,0,1,2008,4,127000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
90,3,72.0,10778,1,3,4,4,5,1968,1968,0.0,3,4,1,3,3,3,0,0,1768,1768,1,1768,0,0,1768,0,0,2,0,4,2,3,8,0,5,1980.0,3,0,0,5,0,0,0,0,0,0,0,4,2010,4,136500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
50,4,60.0,10440,1,3,0,5,6,1910,1981,0.0,3,4,2,3,3,3,0,0,440,440,1,682,548,0,1230,0,0,1,1,2,1,3,5,0,5,1966.0,2,2,440,4,74,0,128,0,0,0,0,5,2009,4,110000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,100.0,13000,1,3,0,6,6,1968,1968,576.0,3,2,1,2,3,3,448,0,448,896,1,1182,960,0,2142,0,0,2,1,4,1,2,8,1,2,1968.0,0,1,509,4,0,72,0,0,252,0,0,6,2009,4,193500,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,4,32.0,4500,1,3,2,6,5,1998,1998,443.0,3,2,2,0,1,3,1201,0,36,1237,1,1337,0,0,1337,1,0,2,0,2,1,3,5,0,5,1998.0,0,2,405,4,0,199,0,0,0,0,0,3,2006,4,153500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,78.0,10206,1,3,4,8,5,2007,2007,468.0,3,4,2,2,3,3,33,0,1530,1563,1,1563,0,0,1563,0,0,2,0,3,1,2,6,1,2,2007.0,1,3,758,4,144,99,0,0,0,0,0,10,2008,4,245000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,80.0,8892,1,0,4,5,5,1960,1960,66.0,3,4,1,3,3,3,0,0,1065,1065,1,1065,0,0,1065,0,0,1,1,3,1,3,6,0,5,1974.0,2,2,461,4,74,0,0,0,0,0,0,7,2007,4,126500,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
80,3,69.0,8530,1,0,4,7,5,1995,1996,22.0,3,4,2,2,3,3,0,0,384,384,1,804,670,0,1474,0,0,2,1,3,1,3,7,1,4,1995.0,0,2,400,4,120,72,0,0,0,0,700,5,2009,4,168500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,121.0,16059,1,3,0,8,5,1991,1992,284.0,2,4,1,2,3,3,0,0,1288,1288,1,1301,1116,0,2417,0,0,2,1,4,1,2,9,1,4,1991.0,2,2,462,4,127,82,0,0,0,0,0,4,2006,4,260000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,122.0,11911,1,1,4,6,5,2005,2005,0.0,2,4,2,2,3,0,0,0,684,684,1,684,876,0,1560,0,0,2,1,3,1,2,6,1,2,2005.0,0,2,400,4,100,38,0,0,0,0,0,3,2009,4,174000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
160,1,40.0,3951,1,3,0,6,5,2009,2009,76.0,2,4,2,2,3,0,0,0,612,612,1,612,612,0,1224,0,0,2,1,2,1,2,4,0,5,2009.0,1,2,528,4,0,234,0,0,0,0,0,6,2009,5,164500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
50,0,105.0,8470,1,0,0,3,2,1915,1982,0.0,1,1,1,3,0,3,0,0,1013,1013,1,1013,0,513,1526,0,0,1,0,2,1,1,6,0,5,1980.0,3,0,0,5,0,0,156,0,0,0,0,10,2009,0,85000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
20,3,60.0,8070,1,3,4,4,5,1994,1995,0.0,3,4,2,2,3,3,588,0,402,990,1,990,0,0,990,1,0,1,0,3,1,3,5,0,5,1980.0,3,0,0,5,0,0,0,0,0,0,0,8,2007,4,123600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,60.0,7200,1,3,4,4,5,1950,1950,0.0,3,4,3,4,4,4,0,0,0,0,1,1040,0,0,1040,0,0,1,0,2,1,3,4,0,5,1950.0,2,2,420,4,0,29,0,0,0,0,0,7,2006,4,109900,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,85.0,8500,1,3,4,5,3,1961,1961,203.0,3,4,1,3,3,3,600,0,635,1235,1,1235,0,0,1235,0,0,1,0,2,1,3,6,0,5,1961.0,2,2,480,4,0,0,0,0,0,0,0,12,2006,0,98600,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,3,80.0,13360,1,0,4,5,7,1921,2006,0.0,3,2,0,2,3,3,713,0,163,876,1,964,0,0,964,1,0,1,0,2,1,3,5,0,5,1921.0,2,2,432,4,0,0,44,0,0,0,0,8,2009,4,163500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
190,0,60.0,7200,1,3,0,6,6,1910,1998,0.0,3,4,0,3,0,2,1046,0,168,1214,2,1260,1031,0,2291,0,1,2,0,4,2,3,9,1,2,1900.0,2,2,506,4,0,0,0,0,99,0,0,11,2007,4,133900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,9337,1,0,4,6,5,1997,1997,0.0,3,2,2,2,3,3,648,0,176,824,1,905,881,0,1786,1,0,2,1,3,1,2,7,0,5,1997.0,1,2,684,4,0,162,0,0,0,0,0,5,2007,4,204750,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,9765,1,1,0,6,8,1993,1993,68.0,0,2,2,2,1,3,310,0,370,680,1,680,790,0,1470,0,0,2,1,3,1,3,6,1,4,1993.0,0,2,420,4,232,63,0,0,0,0,480,4,2009,4,185000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,78.0,10264,1,0,4,7,5,1999,1999,183.0,2,4,2,2,3,0,1162,0,426,1588,1,1588,0,0,1588,0,0,2,0,3,1,2,6,0,5,1999.0,1,2,472,4,158,29,0,0,0,0,0,8,2006,4,214000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,73.0,10921,1,3,4,4,5,1965,1965,48.0,3,4,1,3,3,3,520,0,440,960,1,960,0,0,960,1,0,1,0,3,1,3,6,0,5,1965.0,0,1,432,4,120,0,0,0,0,0,0,5,2007,4,94750,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,3,85.0,10625,1,3,0,5,5,1920,1950,0.0,3,4,0,3,3,3,108,0,350,458,1,835,0,0,835,0,0,1,0,2,1,3,5,0,5,1920.0,2,1,366,1,0,0,77,0,0,0,400,5,2010,0,83000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
20,3,77.0,9320,1,0,4,4,5,1959,1959,0.0,3,4,1,3,3,3,569,0,381,950,1,1225,0,0,1225,1,0,1,1,3,1,3,6,0,5,1980.0,3,0,0,5,352,0,0,0,0,0,400,1,2010,4,128950,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,10603,1,0,4,6,7,1977,2001,28.0,3,4,2,3,3,2,1200,0,410,1610,1,1610,0,0,1610,1,0,2,0,3,1,2,6,2,4,1977.0,1,2,480,4,168,68,0,0,0,0,0,2,2010,4,205000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,77.0,9206,1,3,4,6,5,1985,1985,336.0,2,4,1,2,3,3,0,0,741,741,1,977,755,0,1732,0,0,2,1,3,1,2,7,1,4,1985.0,0,2,476,4,192,46,0,0,0,0,0,6,2010,4,178000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
90,3,64.0,7018,1,3,4,5,5,1979,1979,0.0,3,1,3,4,4,4,0,0,0,0,1,1535,0,0,1535,0,0,2,0,4,2,3,8,0,5,1979.0,2,2,410,4,0,0,0,0,0,0,0,6,2009,2,118964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,94.0,10402,1,0,0,7,5,2009,2009,0.0,3,4,2,2,3,3,0,0,1226,1226,1,1226,0,0,1226,0,0,2,0,3,1,2,6,0,5,2009.0,1,3,740,4,0,36,0,0,0,0,0,5,2010,4,198900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,69.0,7758,1,3,0,7,4,1931,1950,600.0,3,1,2,3,3,3,224,0,816,1040,1,1226,592,0,1818,0,0,1,1,4,1,3,7,2,4,1951.0,2,1,240,4,0,0,0,0,184,0,0,6,2007,4,169500,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,1,75.0,9375,1,3,4,8,5,2003,2004,768.0,2,4,2,0,3,3,0,0,1053,1053,1,1053,939,0,1992,0,0,2,1,3,1,2,9,1,2,2003.0,1,2,648,4,140,45,0,0,0,0,0,8,2008,4,250000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,4,60.0,10800,1,3,4,4,7,1885,1995,0.0,3,4,0,1,3,3,0,0,641,641,1,1047,0,0,1047,0,0,1,0,2,1,3,6,0,5,1954.0,2,1,273,1,0,0,0,0,0,0,450,8,2007,4,100000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,4,50.0,6000,1,3,4,5,5,1948,1950,0.0,3,4,1,3,3,3,104,169,516,789,1,789,0,0,789,0,0,1,0,2,1,3,5,0,5,1948.0,2,1,250,4,0,0,0,0,0,0,0,4,2008,5,115000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,85.0,8500,1,3,0,5,7,1919,2005,0.0,3,4,1,3,3,3,0,0,793,793,2,997,520,0,1517,0,0,2,0,3,1,1,7,0,5,1980.0,3,0,0,5,0,0,144,0,0,0,0,8,2007,4,115000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20,3,105.0,11751,1,0,4,6,6,1977,1977,480.0,3,4,1,2,3,3,705,0,1139,1844,1,1844,0,0,1844,0,0,2,0,3,1,3,7,1,4,1977.0,1,2,546,4,0,122,0,0,0,0,0,1,2010,4,190000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
50,3,75.0,9525,1,3,4,6,4,1954,1972,0.0,3,4,1,3,0,3,444,0,550,994,1,1216,639,0,1855,0,0,2,0,4,1,3,7,0,5,1954.0,2,1,325,4,182,0,0,0,0,0,0,10,2006,4,136900,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,3,69.0,7750,1,0,4,7,5,2000,2000,0.0,3,4,2,2,3,3,250,0,134,384,1,774,656,0,1430,0,0,2,1,3,1,3,7,1,4,2000.0,0,2,400,4,180,0,0,0,0,0,0,4,2010,4,180000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,77.0,9965,1,3,4,7,5,2007,2007,220.0,2,4,2,0,3,0,984,0,280,1264,1,1282,1414,0,2696,1,0,2,1,4,1,0,10,1,2,2007.0,0,3,792,4,120,184,0,0,168,0,0,10,2007,5,383970,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
20,3,69.0,21000,1,3,0,6,5,1953,1953,184.0,3,2,1,2,3,2,35,869,905,1809,1,2259,0,0,2259,1,0,2,0,3,1,2,7,2,2,1953.0,2,2,450,4,166,120,192,0,0,0,0,10,2007,0,217000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
70,3,61.0,7259,1,0,4,6,8,1945,2002,0.0,3,4,1,3,3,3,774,150,104,1028,1,1436,884,0,2320,1,0,2,1,3,1,2,9,1,4,1945.0,2,1,180,4,224,0,0,0,0,0,0,7,2007,4,259500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
